date,country_code,fci_pca
1999-01-31,DE,1.9539857397815037
1999-01-31,UK,0.2986868999272042
1999-01-31,US,-0.9166518977517674
1999-02-28,DE,1.9978185462987812
1999-02-28,UK,0.21769672574016233
1999-02-28,US,-1.0191805790161461
1999-03-31,DE,1.8125575013697186
1999-03-31,UK,-0.09219745385802622
1999-03-31,US,-1.384705571340753
1999-04-30,DE,1.8300566532847868
1999-04-30,UK,0.0020531597162553625
1999-04-30,US,-1.3337237975912055
1999-05-31,DE,1.8745087006560588
1999-05-31,UK,0.029512462145176256
1999-05-31,US,-1.2833614930774373
1999-06-30,DE,1.7432579708065208
1999-06-30,UK,-0.04750543484152005
1999-06-30,US,-1.2853163408659745
1999-07-31,DE,1.5841017346133723
1999-07-31,UK,-0.3019561892639897
1999-07-31,US,-1.3161648916570574
1999-08-31,DE,1.80716476233561
1999-08-31,UK,-0.022187671231198407
1999-08-31,US,-1.174512840349842
1999-09-30,DE,1.8212361750876171
1999-09-30,UK,0.1191790025978542
1999-09-30,US,-1.076937846513763
1999-10-31,DE,2.0623195565715693
1999-10-31,UK,0.32133772041475533
1999-10-31,US,-0.9620800544781385
1999-11-30,DE,1.8331865597432235
1999-11-30,UK,-0.0391373369703624
1999-11-30,US,-1.1196668384408175
1999-12-31,DE,1.8193464867672964
1999-12-31,UK,-0.10376190590714515
1999-12-31,US,-1.1803390464413326
2000-01-31,DE,2.1932728337382854
2000-01-31,UK,-0.28877801238898293
2000-01-31,US,-1.079774633219889
2000-02-29,DE,2.1632154547917763
2000-02-29,UK,-0.37241130431147296
2000-02-29,US,-1.1888864204026597
2000-03-31,DE,2.0825573906613917
2000-03-31,UK,-0.3923042022111381
2000-03-31,US,-1.2318997341267037
2000-04-30,DE,2.4976989286886035
2000-04-30,UK,0.263189172933163
2000-04-30,US,-1.0197560202731493
2000-05-31,DE,2.559222178838776
2000-05-31,UK,0.5208677322623212
2000-05-31,US,-0.6721566192033711
2000-06-30,DE,2.39239415585359
2000-06-30,UK,0.312956297820808
2000-06-30,US,-0.9004715092624135
2000-07-31,DE,2.229324300322727
2000-07-31,UK,0.2896136978663692
2000-07-31,US,-1.0151494226772462
2000-08-31,DE,2.1249128825151162
2000-08-31,UK,0.019412817060740935
2000-08-31,US,-1.255391873917721
2000-09-30,DE,2.2190948864622495
2000-09-30,UK,0.17804011384121265
2000-09-30,US,-1.1192658431777123
2000-10-31,DE,3.2780019356178296
2000-10-31,UK,0.6931495828663716
2000-10-31,US,-0.5669869349685364
2000-11-30,DE,3.4385650887509294
2000-11-30,UK,0.754460853411785
2000-11-30,US,-0.24331858185127628
2000-12-31,DE,3.6351244731033807
2000-12-31,UK,1.0117569883113606
2000-12-31,US,-0.13707735326957096
2001-01-31,DE,3.360733922465782
2001-01-31,ES,2.0598603613011264
2001-01-31,UK,0.8768417340109916
2001-01-31,US,-0.1603335761398263
2001-02-28,DE,3.1824360925609785
2001-02-28,ES,1.8741972935395035
2001-02-28,UK,0.6001856206475746
2001-02-28,US,-0.3550350492245762
2001-03-31,DE,3.6157660296232725
2001-03-31,ES,2.1316032913659866
2001-03-31,UK,0.9993159526983683
2001-03-31,US,0.03862115945149467
2001-04-30,DE,3.778109197380238
2001-04-30,ES,2.125898360688513
2001-04-30,UK,1.1443735538444595
2001-04-30,US,0.446956742567172
2001-05-31,DE,3.2136477565748525
2001-05-31,ES,1.8235156130089236
2001-05-31,UK,0.4395658026201404
2001-05-31,US,-0.22613416211749965
2001-06-30,DE,3.2080541598272436
2001-06-30,ES,1.795171406401308
2001-06-30,UK,0.15082924405288073
2001-06-30,US,-0.4608292836866748
2001-07-31,DE,3.3179543507114393
2001-07-31,ES,2.3342463278781733
2001-07-31,UK,0.07968479043557711
2001-07-31,US,-0.3199978483488258
2001-08-31,DE,3.3086404533183553
2001-08-31,ES,2.3474023288104413
2001-08-31,UK,0.015493262082951823
2001-08-31,US,-0.4142881887541542
2001-09-30,DE,4.2187792472366885
2001-09-30,ES,2.230787356370279
2001-09-30,UK,1.1697342609788195
2001-09-30,US,1.1679693753517162
2001-10-31,DE,3.902866214029223
2001-10-31,ES,1.9443845576380432
2001-10-31,UK,1.1622343124253787
2001-10-31,US,1.0658195775489172
2001-11-30,DE,3.446809374769623
2001-11-30,ES,1.9142711704203932
2001-11-30,UK,0.6932550231884101
2001-11-30,US,0.5266052229396635
2001-12-31,DE,3.407702776039463
2001-12-31,ES,1.806558637757058
2001-12-31,UK,0.4412633604510963
2001-12-31,US,0.28756791288364436
2002-01-31,DE,3.2183932857654094
2002-01-31,ES,1.7620014069570749
2002-01-31,UK,0.29565428777984193
2002-01-31,US,-0.05189019144061768
2002-02-28,DE,3.3382666345407963
2002-02-28,ES,1.7094303464186293
2002-02-28,UK,0.46313817122966705
2002-02-28,US,-0.07883568634006229
2002-03-31,DE,3.0791905622508517
2002-03-31,ES,1.7599823331697604
2002-03-31,UK,0.12343176889519702
2002-03-31,US,-0.37267945712056244
2002-04-30,DE,3.148087872044622
2002-04-30,ES,2.326264749166171
2002-04-30,UK,0.03234444666426587
2002-04-30,US,-0.24377470847180444
2002-05-31,DE,3.157856682489576
2002-05-31,ES,2.3887343130773933
2002-05-31,UK,0.06533017801425528
2002-05-31,US,-0.22865199738703407
2002-06-30,DE,3.339679576472742
2002-06-30,ES,2.2379270719773623
2002-06-30,UK,0.32270248917737926
2002-06-30,US,0.009797597809447533
2002-07-31,DE,3.745635567982352
2002-07-31,ES,2.0008674520458913
2002-07-31,UK,1.2451718956409479
2002-07-31,US,0.6488879885043659
2002-08-31,DE,3.8111955714458663
2002-08-31,ES,2.1334151109085386
2002-08-31,UK,1.4013095910034234
2002-08-31,US,0.7757205214920996
2002-09-30,DE,4.008020501271986
2002-09-30,ES,1.9848314787847412
2002-09-30,UK,1.640938808158919
2002-09-30,US,1.0124905540490465
2002-10-31,DE,4.157549307247385
2002-10-31,ES,2.239074415250579
2002-10-31,UK,1.3858971877494117
2002-10-31,US,0.9610718102822954
2002-11-30,DE,3.529220633658658
2002-11-30,ES,2.2665101951312785
2002-11-30,UK,0.5879710127925772
2002-11-30,US,0.47099018519418373
2002-12-31,DE,3.5229603698687577
2002-12-31,ES,2.416753489080459
2002-12-31,UK,0.4251314195349436
2002-12-31,US,0.34090857717550854
2003-01-31,DE,3.351103172318071
2003-01-31,ES,2.3038097257958867
2003-01-31,UK,0.09938101116812849
2003-01-31,US,0.3142163766580998
2003-02-28,DE,3.551107474094616
2003-02-28,ES,1.9760866028501642
2003-02-28,UK,0.36282978101652463
2003-02-28,US,0.4698077781231692
2003-03-31,DE,3.5335466603254306
2003-03-31,ES,1.935036449715019
2003-03-31,UK,0.14083871196205905
2003-03-31,US,0.5478985923352805
2003-04-30,DE,3.0120211169932345
2003-04-30,ES,1.521474406464522
2003-04-30,UK,-0.3119835403693707
2003-04-30,US,-0.16604354878885952
2003-05-31,DE,2.694819547225275
2003-05-31,ES,1.916915386952857
2003-05-31,UK,-0.5486020663468624
2003-05-31,US,-0.6181946255730228
2003-06-30,DE,2.653031949997402
2003-06-30,ES,2.065701691188945
2003-06-30,UK,-0.5746436142516845
2003-06-30,US,-0.6514139795701605
2003-07-31,DE,2.461977544086995
2003-07-31,ES,2.0193642429095524
2003-07-31,UK,-0.5789843953321994
2003-07-31,US,-1.0039831659507215
2003-08-31,DE,2.4481232574523015
2003-08-31,ES,2.190159507979584
2003-08-31,UK,-0.6027146282303958
2003-08-31,US,-0.9804261821052228
2003-09-30,DE,2.351694944775288
2003-09-30,ES,2.0560674497766005
2003-09-30,UK,-0.5788417122912414
2003-09-30,US,-0.9436248011588874
2003-10-31,DE,2.084997912120765
2003-10-31,ES,2.3398732230412413
2003-10-31,UK,-0.7545487879853108
2003-10-31,US,-1.4586262753998707
2003-11-30,DE,2.034178037551125
2003-11-30,ES,2.3033212853495475
2003-11-30,UK,-0.8274859799213975
2003-11-30,US,-1.570243296552999
2003-12-31,DE,2.059681227032194
2003-12-31,ES,2.3367047288522955
2003-12-31,UK,-0.8853150260510307
2003-12-31,US,-1.6060913074809167
2004-01-31,DE,1.3902838254980998
2004-01-31,ES,2.1463438471034664
2004-01-31,UK,-0.9541323794926592
2004-01-31,US,-1.8684133309995712
2004-02-29,DE,1.4122136487631884
2004-02-29,ES,2.066920521943267
2004-02-29,UK,-0.9887235423308448
2004-02-29,US,-1.889615278043024
2004-03-31,DE,1.4931693111002484
2004-03-31,ES,2.0591150894530226
2004-03-31,UK,-0.8756088758930521
2004-03-31,US,-1.78246928271245
2004-04-30,DE,0.9344631318144079
2004-04-30,ES,2.0069703870533977
2004-04-30,UK,-0.9599369195711589
2004-04-30,US,-1.9876286387174464
2004-05-31,DE,1.0600904027047953
2004-05-31,ES,2.0177014231794588
2004-05-31,UK,-0.7730175265667465
2004-05-31,US,-1.8535495036162946
2004-06-30,DE,0.9544211037917909
2004-06-30,ES,2.0259600938586337
2004-06-30,UK,-0.9086031559331211
2004-06-30,US,-2.0271930187337537
2004-07-31,DE,0.8258107319947171
2004-07-31,ES,1.906831176334837
2004-07-31,UK,-0.7260486933565868
2004-07-31,US,-1.9847519416759785
2004-08-31,DE,0.8913779210344802
2004-08-31,ES,2.1116260991094737
2004-08-31,UK,-0.6660194183426819
2004-08-31,US,-1.9739955054320826
2004-09-30,DE,0.6893897396943716
2004-09-30,ES,2.085197169680997
2004-09-30,UK,-0.8855676963022782
2004-09-30,US,-2.082796701987422
2004-10-31,DE,0.48221628999748434
2004-10-31,ES,1.9903775239538475
2004-10-31,UK,-0.6698340766863834
2004-10-31,US,-2.0077107462157753
2004-11-30,DE,0.3973909073865259
2004-11-30,ES,2.097534897502345
2004-11-30,UK,-0.8934101419075442
2004-11-30,US,-2.2426114921245652
2004-12-31,DE,0.38973574690272395
2004-12-31,ES,2.3012580776322626
2004-12-31,UK,-0.8806248556144753
2004-12-31,US,-2.3873482679851823
2005-01-31,DE,0.2718146080830866
2005-01-31,ES,2.31070896748331
2005-01-31,UK,-0.6932628784674172
2005-01-31,US,-2.441292007957528
2005-02-28,DE,0.12247519786680515
2005-02-28,ES,2.2439743156872796
2005-02-28,UK,-0.8849448504021161
2005-02-28,US,-2.6292240099898767
2005-03-31,DE,0.2193783620556006
2005-03-31,ES,2.2869187304168106
2005-03-31,UK,-0.7898674467448976
2005-03-31,US,-2.5796284848105873
2005-04-30,DE,0.48389894155709645
2005-04-30,ES,2.1442988062276727
2005-04-30,UK,-0.37329411899485154
2005-04-30,US,-2.2701581607799204
2005-05-31,DE,0.5890660950680379
2005-05-31,ES,2.2680845670363654
2005-05-31,UK,-0.29782210459855163
2005-05-31,US,-2.2617710103832893
2005-06-30,DE,0.4007460109214059
2005-06-30,ES,2.263716527253289
2005-06-30,UK,-0.5185897935393078
2005-06-30,US,-2.44163291184401
2005-07-31,DE,0.1795947341364147
2005-07-31,ES,2.18406220859686
2005-07-31,UK,-0.5696353066012202
2005-07-31,US,-2.562101783061944
2005-08-31,DE,0.3285355875792094
2005-08-31,ES,2.1978872581193607
2005-08-31,UK,-0.4862129858476995
2005-08-31,US,-2.551761651201816
2005-09-30,DE,0.2738752262004392
2005-09-30,ES,2.1573416466739044
2005-09-30,UK,-0.43273106310205656
2005-09-30,US,-2.350695398047581
2005-10-31,DE,0.2120286169396983
2005-10-31,ES,2.0508204268997297
2005-10-31,UK,-0.16786437058859444
2005-10-31,US,-2.0961438572683524
2005-11-30,DE,-0.010874219456155685
2005-11-30,ES,2.0267077001811042
2005-11-30,UK,-0.3552735580137511
2005-11-30,US,-2.2388694340113986
2005-12-31,DE,0.059892016561226766
2005-12-31,ES,2.157437119719437
2005-12-31,UK,-0.2492171242754165
2005-12-31,US,-2.1898158039575617
2006-01-31,DE,0.17468706564448172
2006-01-31,ES,2.207637250221619
2006-01-31,UK,-0.4870907281450763
2006-01-31,US,-2.2148382609180315
2006-02-28,DE,0.11401166986833289
2006-02-28,ES,2.2782778350175477
2006-02-28,UK,-0.5413643268257466
2006-02-28,US,-2.2410546506539863
2006-03-31,DE,0.09925950443495717
2006-03-31,ES,2.1863973466671363
2006-03-31,UK,-0.5181909562522704
2006-03-31,US,-2.3090027149128955
2006-04-30,DE,-0.14374968324930473
2006-04-30,ES,2.7313729371308604
2006-04-30,UK,-0.4328965243700862
2006-04-30,US,-1.6321204290795326
2006-05-31,DE,-0.10543788842666049
2006-05-31,ES,2.6879449076034225
2006-05-31,UK,-0.27887035402401467
2006-05-31,US,-1.5688410529043872
2006-06-30,DE,0.12193707275814585
2006-06-30,ES,2.853722947619028
2006-06-30,UK,0.04637501378328507
2006-06-30,US,-1.2925454075893479
2006-07-31,DE,-0.12501450618331816
2006-07-31,ES,2.9492831943265245
2006-07-31,UK,0.09520025190765553
2006-07-31,US,-0.9075494010004364
2006-08-31,DE,-0.26267982572258497
2006-08-31,ES,2.979651860458076
2006-08-31,UK,-0.11656272552941363
2006-08-31,US,-1.1052963141324565
2006-09-30,DE,-0.3617970784015303
2006-09-30,ES,3.046790407133631
2006-09-30,UK,-0.12061336463303333
2006-09-30,US,-1.1561499764745446
2006-10-31,DE,-0.6249692048325876
2006-10-31,ES,3.275059445437194
2006-10-31,UK,-0.3159630905309592
2006-10-31,US,-1.1668316134214847
2006-11-30,DE,-0.6417643634205148
2006-11-30,ES,3.244528271402919
2006-11-30,UK,-0.40248256051691983
2006-11-30,US,-1.2287877818399857
2006-12-31,DE,-0.6672241231893707
2006-12-31,ES,3.316103416786405
2006-12-31,UK,-0.32029747409003645
2006-12-31,US,-1.212156769624885
2007-01-31,DE,-0.9824557710705778
2007-01-31,ES,3.183811709266211
2007-01-31,UK,-0.5280115635778319
2007-01-31,US,-0.6185327354337096
2007-02-28,DE,-0.9582568958010425
2007-02-28,ES,3.17412401224591
2007-02-28,UK,-0.5588808859318098
2007-02-28,US,-0.7734474282722917
2007-03-31,DE,-0.7766191975873156
2007-03-31,ES,3.287738824549068
2007-03-31,UK,-0.1631107769227967
2007-03-31,US,-0.4721882546785207
2007-04-30,DE,-0.8140136103320467
2007-04-30,ES,3.195164985625742
2007-04-30,UK,-0.2833514159045961
2007-04-30,US,-0.3482122008159996
2007-05-31,DE,-0.7559524919761774
2007-05-31,ES,3.2573254442336768
2007-05-31,UK,-0.14655285183978362
2007-05-31,US,-0.21230828562641207
2007-06-30,DE,-0.6466511584892969
2007-06-30,ES,3.3002386037489777
2007-06-30,UK,0.08247882823508174
2007-06-30,US,0.004367692270460862
2007-07-31,DE,-0.6052748759492367
2007-07-31,ES,3.3535735540334835
2007-07-31,UK,0.2377139779197845
2007-07-31,US,0.16923121205146158
2007-08-31,DE,0.13452250784817868
2007-08-31,ES,3.819647665333648
2007-08-31,UK,1.6059507376014797
2007-08-31,US,1.2866784373707958
2007-09-30,DE,0.0337754993150654
2007-09-30,ES,3.6955047181080154
2007-09-30,UK,1.676080936314508
2007-09-30,US,1.422685667950002
2007-10-31,DE,-0.1950954965342191
2007-10-31,ES,3.44907207434559
2007-10-31,UK,1.264909392503833
2007-10-31,US,1.423560276710405
2007-11-30,DE,0.45647789056165955
2007-11-30,ES,3.8103526585486756
2007-11-30,UK,2.2745621030639254
2007-11-30,US,2.253233582856467
2007-12-31,DE,0.3715304744080306
2007-12-31,ES,3.8316432376071945
2007-12-31,UK,2.437639086689319
2007-12-31,US,2.4255460065001153
2008-01-31,DE,0.10417734629018727
2008-01-31,ES,3.266394178203425
2008-01-31,UK,2.3030816081150842
2008-01-31,US,2.9468866478676032
2008-02-29,DE,0.1405076823452623
2008-02-29,ES,3.197631574396781
2008-02-29,UK,2.2315453759032216
2008-02-29,US,2.7345954219563056
2008-03-31,DE,0.4589544824144209
2008-03-31,ES,3.5571471625656477
2008-03-31,UK,3.0687883453288216
2008-03-31,US,3.4628999446971047
2008-04-30,DE,0.07056571855589139
2008-04-30,ES,3.0707097444030094
2008-04-30,UK,2.899738245015274
2008-04-30,US,3.2721468780731118
2008-05-31,DE,-0.4578126610334847
2008-05-31,ES,2.7869899215452505
2008-05-31,UK,2.0282145303402896
2008-05-31,US,2.6906628485621304
2008-06-30,DE,-0.1361844924513057
2008-06-30,ES,2.7029263034940074
2008-06-30,UK,2.272865837480357
2008-06-30,US,2.9278753655311927
2008-07-31,DE,0.370006133919132
2008-07-31,ES,2.213446274691425
2008-07-31,UK,3.4763921826902187
2008-07-31,US,3.708594238326758
2008-08-31,DE,0.17555074813380697
2008-08-31,ES,2.0975010070296833
2008-08-31,UK,3.2747393190601297
2008-08-31,US,3.54199068628366
2008-09-30,DE,0.9967603476423643
2008-09-30,ES,2.5221266547396572
2008-09-30,UK,5.154285299507442
2008-09-30,US,5.461694387534359
2008-10-31,DE,2.8438416510846034
2008-10-31,ES,2.4291089895513465
2008-10-31,UK,8.10831820782221
2008-10-31,US,7.950719115202384
2008-11-30,DE,3.2374869739221035
2008-11-30,ES,2.37244068475295
2008-11-30,UK,8.115701861443817
2008-11-30,US,7.898698638675568
2008-12-31,DE,3.274673884293549
2008-12-31,ES,2.2039859206920065
2008-12-31,UK,8.011662549635425
2008-12-31,US,7.877746578660576
2009-01-31,DE,3.6061780565627894
2009-01-31,ES,0.9913103912077661
2009-01-31,UK,7.397778507301789
2009-01-31,US,7.799633947315629
2009-02-28,DE,3.7833420513631153
2009-02-28,ES,0.7415432762290313
2009-02-28,UK,7.178350465435854
2009-02-28,US,7.805266097642583
2009-03-31,DE,3.77306143170548
2009-03-31,ES,0.7301975908296816
2009-03-31,UK,7.442912003993854
2009-03-31,US,7.975706429427603
2009-04-30,DE,3.5809500039865783
2009-04-30,ES,0.6225723861223963
2009-04-30,UK,6.453374731080001
2009-04-30,US,6.880925515799895
2009-05-31,DE,2.9333804662327863
2009-05-31,ES,0.2944526486295754
2009-05-31,UK,5.057357995639474
2009-05-31,US,5.908371467698838
2009-06-30,DE,2.460909834620651
2009-06-30,ES,0.03963219676128402
2009-06-30,UK,4.076105370941194
2009-06-30,US,5.114860882333481
2009-07-31,DE,2.006206441804324
2009-07-31,ES,0.22360113494702824
2009-07-31,UK,3.2572509613295204
2009-07-31,US,4.287505680896652
2009-08-31,DE,1.6325262439871053
2009-08-31,ES,0.06417360778066851
2009-08-31,UK,2.7730465076063693
2009-08-31,US,4.04722486982091
2009-09-30,DE,1.4323349857707677
2009-09-30,ES,-0.1163392796103997
2009-09-30,UK,2.5609493534679664
2009-09-30,US,3.8868022730809253
2009-10-31,DE,1.007814883597859
2009-10-31,ES,-0.04535293077198457
2009-10-31,UK,1.6832330446481
2009-10-31,US,3.079964937552326
2009-11-30,DE,0.9585530137542594
2009-11-30,ES,-0.09067609559881043
2009-11-30,UK,1.5917229224240752
2009-11-30,US,2.8135750312559895
2009-12-31,DE,0.7727398473147445
2009-12-31,ES,-0.14906099988576071
2009-12-31,UK,1.2682576827535885
2009-12-31,US,2.605151589923751
2010-01-31,DE,0.09908929988283911
2010-01-31,ES,-0.35614171834183356
2010-01-31,UK,0.5113893203972296
2010-01-31,US,2.21716733500267
2010-02-28,DE,0.21695161968709523
2010-02-28,ES,-0.2701979578485972
2010-02-28,UK,0.6974377818036394
2010-02-28,US,2.2554771352438183
2010-03-31,DE,-0.14937728185300803
2010-03-31,ES,-0.31173925308075134
2010-03-31,UK,0.19830747298578255
2010-03-31,US,1.9342540595782718
2010-04-30,DE,-0.7663950183762258
2010-04-30,ES,-0.7666322327931677
2010-04-30,UK,-0.15938629392766895
2010-04-30,US,1.543816611847898
2010-05-31,DE,0.13843251782350935
2010-05-31,ES,-0.6009754770005725
2010-05-31,UK,1.195629846594259
2010-05-31,US,2.613743729527363
2010-06-30,DE,0.11303108370213391
2010-06-30,ES,-0.5514930471327822
2010-06-30,UK,1.2956394004381235
2010-06-30,US,2.6037589804168952
2010-07-31,DE,-0.3467273589980404
2010-07-31,ES,-0.5947047768610844
2010-07-31,UK,0.7223022553016137
2010-07-31,US,2.52030109576672
2010-08-31,DE,-0.5466423575068057
2010-08-31,ES,-0.7185802731762101
2010-08-31,UK,0.46823603477559067
2010-08-31,US,2.1769500612155506
2010-09-30,DE,-0.7441372928372446
2010-09-30,ES,-0.7001457730272272
2010-09-30,UK,0.27404342775503515
2010-09-30,US,2.1963733855584344
2010-10-31,DE,-1.1561165295122897
2010-10-31,ES,-0.720112993154856
2010-10-31,UK,0.0031099126586142272
2010-10-31,US,2.0549535797309555
