date,country_code,fci_pca
2010-11-30,DE,-1.1730906139544872
2010-11-30,ES,-0.9666817045826592
2010-11-30,UK,-0.029288072510572527
2010-11-30,US,2.1889500396801616
2010-12-31,DE,-1.2396613251341344
2010-12-31,ES,-1.0579028110877675
2010-12-31,UK,-0.1755745567462879
2010-12-31,US,1.8577335352550732
2011-01-31,DE,-1.75243400251922
2011-01-31,ES,-0.9801351059562153
2011-01-31,UK,-0.2817617585770845
2011-01-31,US,1.7958053224879857
2011-02-28,DE,-1.805480520273715
2011-02-28,ES,-0.8126170574289224
2011-02-28,UK,-0.26016157597402184
2011-02-28,US,1.7561891717100413
2011-03-31,DE,-1.6397323205404037
2011-03-31,ES,-0.8554569414566627
2011-03-31,UK,-0.04153440526653078
2011-03-31,US,2.1001019503572236
2011-04-30,DE,-1.6691054156588896
2011-04-30,ES,-0.90367704398035
2011-04-30,UK,-0.2582880672803142
2011-04-30,US,1.8070597421959924
2011-05-31,DE,-1.6580552482527908
2011-05-31,ES,-0.7298362290311452
2011-05-31,UK,-0.16619816568347573
2011-05-31,US,1.6488169190214739
2011-06-30,DE,-1.48955668687066
2011-06-30,ES,-0.8377711933378016
2011-06-30,UK,0.042726632116932985
2011-06-30,US,2.0458519977660483
2011-07-31,DE,-1.5225726100952135
2011-07-31,ES,-1.6856437252066854
2011-07-31,UK,0.16657276367322996
2011-07-31,US,2.112821178854768
2011-08-31,DE,-0.4987480203713535
2011-08-31,ES,-1.310647538237737
2011-08-31,UK,1.6287866462322178
2011-08-31,US,3.492968739795104
2011-09-30,DE,-0.3813232442802664
2011-09-30,ES,-1.2729607169606512
2011-09-30,UK,1.9471065304423407
2011-09-30,US,3.5556581499284823
2011-10-31,DE,-0.3227434495373673
2011-10-31,ES,-1.422926713320125
2011-10-31,UK,1.6118533406398352
2011-10-31,US,2.9125631114331116
2011-11-30,DE,-0.36405139703331635
2011-11-30,ES,-1.7785382738640814
2011-11-30,UK,1.5561080052595975
2011-11-30,US,2.8811852097012585
2011-12-31,DE,-0.5803234419577413
2011-12-31,ES,-1.573800146976841
2011-12-31,UK,1.264477719671406
2011-12-31,US,2.7297025407761604
2012-01-31,DE,-0.7376413553674486
2012-01-31,ES,-1.9551932108836
2012-01-31,UK,0.825669527831774
2012-01-31,US,1.7924943411024057
2012-02-29,DE,-1.0587395261284964
2012-02-29,ES,-2.1051733439952427
2012-02-29,UK,0.37878659054888236
2012-02-29,US,1.3099965257832162
2012-03-31,DE,-1.3270527948403956
2012-03-31,ES,-2.3054025007322645
2012-03-31,UK,0.09348648126233236
2012-03-31,US,0.9875446769260927
2012-04-30,DE,-1.309637785538861
2012-04-30,ES,-2.7562599703995443
2012-04-30,UK,0.2738199512828548
2012-04-30,US,0.8205694829308426
2012-05-31,DE,-1.0602236595878025
2012-05-31,ES,-2.748486187699555
2012-05-31,UK,0.44740204021495283
2012-05-31,US,1.1994763352010391
2012-06-30,DE,-1.0722734605839086
2012-06-30,ES,-2.835241908121036
2012-06-30,UK,0.5768539523656182
2012-06-30,US,1.4554487950670105
2012-07-31,DE,-1.0800191692274805
2012-07-31,ES,-2.5382920243347167
2012-07-31,UK,0.0474337578111856
2012-07-31,US,0.8577508387772614
2012-08-31,DE,-1.2714197131431717
2012-08-31,ES,-2.6196453866159617
2012-08-31,UK,-0.16947437254721964
2012-08-31,US,0.43404920465622426
2012-09-30,DE,-1.4371216675446132
2012-09-30,ES,-2.8246419260923874
2012-09-30,UK,-0.4108394170511817
2012-09-30,US,0.3765215933851086
2012-10-31,DE,-1.4107218073789172
2012-10-31,ES,-2.9340320399173594
2012-10-31,UK,-0.6470269672154167
2012-10-31,US,0.12412167241937327
2012-11-30,DE,-1.4278945268071448
2012-11-30,ES,-2.898959388540235
2012-11-30,UK,-0.6374505636977605
2012-11-30,US,0.26381691350467246
2012-12-31,DE,-1.4380950817669766
2012-12-31,ES,-2.932681761052731
2012-12-31,UK,-0.541308968939742
2012-12-31,US,0.37507854493783566
2013-01-31,DE,-1.4212516273427582
2013-01-31,ES,-3.2250503647924313
2013-01-31,UK,-0.7557848127241459
2013-01-31,US,-0.28458614031222235
2013-02-28,DE,-1.3366637320594545
2013-02-28,ES,-3.1398959016766717
2013-02-28,UK,-0.6480819140754767
2013-02-28,US,-0.5670514925076112
2013-03-31,DE,-1.4829344721405546
2013-03-31,ES,-3.405868749231906
2013-03-31,UK,-0.7296041443725957
2013-03-31,US,-0.6025085375788392
2013-04-30,DE,-1.4300410547100835
2013-04-30,ES,-2.9548886195178983
2013-04-30,UK,-0.7332616285292098
2013-04-30,US,-0.5708219874929682
2013-05-31,DE,-1.5012414793197106
2013-05-31,ES,-2.799968484209615
2013-05-31,UK,-0.730626609636223
2013-05-31,US,-0.7254997848372045
2013-06-30,DE,-1.2125399791236888
2013-06-30,ES,-2.856068320411081
2013-06-30,UK,-0.41207920963939354
2013-06-30,US,-0.35264469386874153
2013-07-31,DE,-1.3529822623204224
2013-07-31,ES,-2.7581304306257404
2013-07-31,UK,-0.6908373243070876
2013-07-31,US,-0.8296396093880856
2013-08-31,DE,-1.4050003372277986
2013-08-31,ES,-2.7200452043092547
2013-08-31,UK,-0.7978369838533991
2013-08-31,US,-0.805958366650145
2013-09-30,DE,-1.3752729413094082
2013-09-30,ES,-2.8731250215343866
2013-09-30,UK,-0.7265688988208597
2013-09-30,US,-0.5227144511544295
2013-10-31,DE,-1.3708611584597001
2013-10-31,ES,-2.7657811562109194
2013-10-31,UK,-1.057169071381343
2013-10-31,US,-0.5121034595014875
2013-11-30,DE,-1.5405315738560241
2013-11-30,ES,-2.584554755019638
2013-11-30,UK,-1.2418152855681923
2013-11-30,US,-1.2109259439088045
2013-12-31,DE,-1.5530655879273583
2013-12-31,ES,-2.6371085345319902
2013-12-31,UK,-1.232025946998976
2013-12-31,US,-1.1486324383121145
2014-01-31,DE,-1.636723265681274
2014-01-31,ES,-2.441641980283291
2014-01-31,UK,-1.6160944380070703
2014-01-31,US,-0.9965587024210486
2014-02-28,DE,-1.6152098039683387
2014-02-28,ES,-2.363351867009946
2014-02-28,UK,-1.5189656677706265
2014-02-28,US,-0.9332181550609434
2014-03-31,DE,-1.6872358314791278
2014-03-31,ES,-2.2042593734217015
2014-03-31,UK,-1.6339857366172168
2014-03-31,US,-0.9790389711534693
2014-04-30,DE,-1.7360570495792282
2014-04-30,ES,-2.2128167958829623
2014-04-30,UK,-1.7767481377274792
2014-04-30,US,-1.054301318824697
2014-05-31,DE,-1.8717145659497645
2014-05-31,ES,-2.242549740848073
2014-05-31,UK,-1.9976868968357087
2014-05-31,US,-1.157507749502632
2014-06-30,DE,-1.8983624921960114
2014-06-30,ES,-2.2016668476780175
2014-06-30,UK,-2.0328943071039953
2014-06-30,US,-1.3231019883493063
2014-07-31,DE,-2.028405801457293
2014-07-31,ES,-2.4054930047425334
2014-07-31,UK,-1.9233245076647174
2014-07-31,US,-1.2276627834783282
2014-08-31,DE,-1.90824977841585
2014-08-31,ES,-2.4038365159289956
2014-08-31,UK,-1.8646560803381675
2014-08-31,US,-1.1878295310286155
2014-09-30,DE,-1.9258915322273227
2014-09-30,ES,-2.411450063596938
2014-09-30,UK,-1.9052241037777728
2014-09-30,US,-1.1366913993644865
2014-10-31,DE,-2.238330406974279
2014-10-31,ES,-2.513629178524237
2014-10-31,UK,-1.3785755939654185
2014-10-31,US,-0.7433541512105557
2014-11-30,DE,-2.4829030531504346
2014-11-30,ES,-2.607298868809009
2014-11-30,UK,-1.6643295349383793
2014-11-30,US,-1.004927215432814
2014-12-31,DE,-2.3808923134160906
2014-12-31,ES,-2.5296922744770787
2014-12-31,UK,-1.4424185606711488
2014-12-31,US,-0.8318502402168483
2015-01-31,DE,-2.1106871940821477
2015-01-31,ES,-2.556221839968302
2015-01-31,UK,-1.0423251090866168
2015-01-31,US,-0.7155150090891789
2015-02-28,DE,-2.239993544737401
2015-02-28,ES,-2.4636389839053394
2015-02-28,UK,-1.3117931876258078
2015-02-28,US,-1.064412118581596
2015-03-31,DE,-2.3555638829645456
2015-03-31,ES,-2.357823589052272
2015-03-31,UK,-1.4629800591901956
2015-03-31,US,-1.1605851446271478
2015-04-30,DE,-2.41047017820438
2015-04-30,ES,-2.525681753921412
2015-04-30,UK,-1.6248171656790882
2015-04-30,US,-1.2041687200084945
2015-05-31,DE,-2.4461801490866657
2015-05-31,ES,-2.3690665474607497
2015-05-31,UK,-1.648428024594534
2015-05-31,US,-1.2055879589879477
2015-06-30,DE,-2.372022527543045
2015-06-30,ES,-2.4996141003756387
2015-06-30,UK,-1.465240206413168
2015-06-30,US,-1.1152071760454003
2015-07-31,DE,-2.282587721001361
2015-07-31,ES,-2.245993685790598
2015-07-31,UK,-1.3751491086714616
2015-07-31,US,-1.0407891956559236
2015-08-31,DE,-2.01863999483336
2015-08-31,ES,-2.166409077980869
2015-08-31,UK,-0.8878391253109451
2015-08-31,US,-0.5358892877002716
2015-09-30,DE,-1.6959311781417048
2015-09-30,ES,-2.119590128531441
2015-09-30,UK,-0.5865780055858252
2015-09-30,US,-0.16878302930737746
2015-10-31,DE,-2.182630937206828
2015-10-31,ES,-2.1896129645945
2015-10-31,UK,-1.00932277911813
2015-10-31,US,-0.6668473704948951
2015-11-30,DE,-2.2427754938691393
2015-11-30,ES,-2.1001945468645196
2015-11-30,UK,-1.2121371247926653
2015-11-30,US,-0.8252191742113705
2015-12-31,DE,-2.090947761666257
2015-12-31,ES,-2.163562294870153
2015-12-31,UK,-0.94028784856906
2015-12-31,US,-0.643126702245206
2016-01-31,DE,-1.743103565575037
2016-01-31,ES,-1.859584609669395
2016-01-31,UK,-0.4372052371031286
2016-01-31,US,-0.03028982833117427
2016-02-29,DE,-1.7730921221102969
2016-02-29,ES,-1.7740390192063715
2016-02-29,UK,-0.4516392837064021
2016-02-29,US,0.010484897840561972
2016-03-31,DE,-2.2143765508682764
2016-03-31,ES,-1.6065525258603732
2016-03-31,UK,-1.2692496475000203
2016-03-31,US,-0.5601387572247051
2016-04-30,DE,-2.369770039278609
2016-04-30,ES,-1.9938143138655304
2016-04-30,UK,-1.2097522878071019
2016-04-30,US,-0.7444071616444389
2016-05-31,DE,-2.3674237251881753
2016-05-31,ES,-1.921106532014078
2016-05-31,UK,-1.234818110525167
2016-05-31,US,-0.8407896814238262
2016-06-30,DE,-2.287043252400954
2016-06-30,ES,-2.124825554285571
2016-06-30,UK,-1.2844624778141502
2016-06-30,US,-0.18528949056144595
2016-07-31,DE,-2.5014355576242844
2016-07-31,ES,-1.917258823541397
2016-07-31,UK,-1.5122962074654798
2016-07-31,US,-0.7466503880185108
2016-08-31,DE,-2.5363499393215547
2016-08-31,ES,-1.6304084197798403
2016-08-31,UK,-1.2661060445926666
2016-08-31,US,-0.9364935273989626
2016-09-30,DE,-2.475812574979309
2016-09-30,ES,-1.6379819910313793
2016-09-30,UK,-1.0440113250349
2016-09-30,US,-0.8785923529460155
2016-10-31,DE,-2.3480324307944334
2016-10-31,ES,-1.774972632906626
2016-10-31,UK,-1.138645715295196
2016-10-31,US,-0.8233406857537782
2016-11-30,DE,-2.3710424400116015
2016-11-30,ES,-2.048811501553113
2016-11-30,UK,-1.3701985885627175
2016-11-30,US,-0.42563999293468946
2016-12-31,DE,-2.5554380044691243
2016-12-31,ES,-1.9030178284319208
2016-12-31,UK,-1.3423738334400206
2016-12-31,US,-0.9172097559435288
2017-01-31,DE,-2.3915072830920567
2017-01-31,ES,-2.0061703276955796
2017-01-31,UK,-1.5254446867494942
2017-01-31,US,-0.7857791252099061
2017-02-28,DE,-2.333328275068119
2017-02-28,ES,-1.8307603810148843
2017-02-28,UK,-1.4527825975182111
2017-02-28,US,-0.8350505440992712
2017-03-31,DE,-2.3964741679374244
2017-03-31,ES,-1.929263174868462
2017-03-31,UK,-1.5278448019363666
2017-03-31,US,-1.0110977558693752
2017-04-30,DE,-2.2752622096615687
2017-04-30,ES,-1.6456525724122828
2017-04-30,UK,-1.483530195497544
2017-04-30,US,-1.0798623765519677
2017-05-31,DE,-2.5104998940853194
2017-05-31,ES,-1.4516257036619133
2017-05-31,UK,-1.8603650046382985
2017-05-31,US,-1.3643258730602845
2017-06-30,DE,-2.5706818649414247
2017-06-30,ES,-1.5620319684393995
2017-06-30,UK,-2.1247411363472226
2017-06-30,US,-1.4516482034787708
2017-07-31,DE,-2.608882688113062
2017-07-31,ES,-1.4013263319212839
2017-07-31,UK,-2.061719056658966
2017-07-31,US,-1.4508241743520074
2017-08-31,DE,-2.5150689820889816
2017-08-31,ES,-1.271303702338657
2017-08-31,UK,-1.8663672786882564
2017-08-31,US,-1.3241675681328913
2017-09-30,DE,-2.642560203502596
2017-09-30,ES,-1.386339851447031
2017-09-30,UK,-1.9984908241771748
2017-09-30,US,-1.5060054739602966
2017-10-31,DE,-2.674016736084889
2017-10-31,ES,-1.7194978240487704
2017-10-31,UK,-2.1473922734136313
2017-10-31,US,-1.6840434878100718
2017-11-30,DE,-2.739314211762366
2017-11-30,ES,-1.449131454860764
2017-11-30,UK,-2.2191577777267684
2017-11-30,US,-1.7622081725258887
2017-12-31,DE,-2.670280219624968
2017-12-31,ES,-1.261472627496795
2017-12-31,UK,-2.093147916128738
2017-12-31,US,-1.674585776742432
2018-01-31,DE,-2.57062985209463
2018-01-31,ES,-1.2360369815229497
2018-01-31,UK,-1.9961785493195023
2018-01-31,US,-1.6453982625449985
2018-02-28,DE,-1.910468995392841
2018-02-28,ES,-1.0035408006055258
2018-02-28,UK,-1.0068054299537472
2018-02-28,US,-1.1451088096960906
2018-03-31,DE,-2.0604851874034225
2018-03-31,ES,-0.9655470596500919
2018-03-31,UK,-1.1903929639793458
2018-03-31,US,-0.9712995035612336
2018-04-30,DE,-1.95001281317682
2018-04-30,ES,-1.062144201152912
2018-04-30,UK,-0.8920156075162521
2018-04-30,US,-1.0550752750528243
2018-05-31,DE,-2.2218255374720335
2018-05-31,ES,-1.3687742532568177
2018-05-31,UK,-1.3388193330327998
2018-05-31,US,-1.2762967041632491
2018-06-30,DE,-2.2134952898938027
2018-06-30,ES,-1.2712078178791222
2018-06-30,UK,-1.3597869361463417
2018-06-30,US,-1.3296127642220477
2018-07-31,DE,-2.0933088171234293
2018-07-31,ES,-1.306952377883113
2018-07-31,UK,-1.3704164561576089
2018-07-31,US,-1.234922845410393
2018-08-31,DE,-2.1346068308099477
2018-08-31,ES,-1.2730032851652595
2018-08-31,UK,-1.454172393251298
2018-08-31,US,-1.5342354137295822
2018-09-30,DE,-2.162864786061391
2018-09-30,ES,-1.2723547725497275
2018-09-30,UK,-1.5537497750835312
2018-09-30,US,-1.5468978443731431
2018-10-31,DE,-1.752670981146409
2018-10-31,ES,-1.40036957872928
2018-10-31,UK,-1.0520357018287088
2018-10-31,US,-0.9182353310909496
2018-11-30,DE,-1.6435191914741243
2018-11-30,ES,-1.392666584214945
2018-11-30,UK,-0.8575706486218333
2018-11-30,US,-0.6701671595389308
2018-12-31,DE,-1.281081112835023
2018-12-31,ES,-1.1586480690350938
2018-12-31,UK,-0.26431097729753167
2018-12-31,US,0.017037056844977756
2019-01-31,DE,-1.5107955878542907
2019-01-31,ES,-1.2780974803134415
2019-01-31,UK,-0.7733671194232411
2019-01-31,US,-0.0330733623097187
2019-02-28,DE,-1.8628681965688967
2019-02-28,ES,-1.3059289072560614
2019-02-28,UK,-1.347157840247226
2019-02-28,US,-1.0022439286331923
2019-03-31,DE,-1.9536676149122654
2019-03-31,ES,-1.4081375089486192
2019-03-31,UK,-1.4703908199498092
2019-03-31,US,-0.9448162384699254
2019-04-30,DE,-1.816518240435892
2019-04-30,ES,-1.3102638958514363
2019-04-30,UK,-1.5566326557658217
2019-04-30,US,-1.2751095581979837
2019-05-31,DE,-1.5820643267717553
2019-05-31,ES,-1.0620593974460288
2019-05-31,UK,-1.313693600297917
2019-05-31,US,-0.9347727935553136
2019-06-30,DE,-1.6352438179781785
2019-06-30,ES,-1.1956572439932964
2019-06-30,UK,-1.2589389976010732
2019-06-30,US,-0.7807208959965833
2019-07-31,DE,-1.8816347068503583
2019-07-31,ES,-1.245312072175414
2019-07-31,UK,-1.618122247308306
2019-07-31,US,-1.0841511023826687
2019-08-31,DE,-1.5567663507510643
2019-08-31,ES,-1.225885408960031
2019-08-31,UK,-1.1945954131215502
2019-08-31,US,-0.5085058248131795
2019-09-30,DE,-1.7512978665117893
2019-09-30,ES,-1.4493351524187224
2019-09-30,UK,-1.3884196297481524
2019-09-30,US,-1.044963892322775
2019-10-31,DE,-1.7036033175159364
2019-10-31,ES,-1.1965200695889378
2019-10-31,UK,-1.5620959018965557
2019-10-31,US,-1.162870652769701
2019-11-30,DE,-1.8522363848840124
2019-11-30,ES,-1.2322627616349835
2019-11-30,UK,-1.726894511946171
2019-11-30,US,-1.2784502434792688
2019-12-31,DE,-1.8256916220114294
2019-12-31,ES,-1.187265716516699
2019-12-31,UK,-1.630009081288983
2019-12-31,US,-1.1838248670419949
2020-01-31,DE,-1.4582705365075024
2020-01-31,ES,-1.4126160204095832
2020-01-31,UK,-0.9883851712813938
2020-01-31,US,-1.2100134715093684
2020-02-29,DE,-1.1756046825016002
2020-02-29,ES,-1.3433099906952408
2020-02-29,UK,-0.4961173351585766
2020-02-29,US,-0.7841729660577947
2020-03-31,DE,0.7384856918384176
2020-03-31,ES,-1.0630323644708881
2020-03-31,UK,2.7326085093966315
2020-03-31,US,2.7344847163419828
2020-04-30,DE,1.5889371842431983
2020-04-30,ES,-0.923371404220307
2020-04-30,UK,3.7509986744875663
2020-05-31,DE,0.784169708891369
2020-05-31,ES,-1.4014134507227654
2020-05-31,UK,2.1486533561922903
2020-05-31,US,2.9900468356228087
2020-06-30,DE,0.6937972130122323
2020-06-30,ES,-1.4692539850820372
2020-06-30,UK,1.7826552523446306
2020-06-30,US,2.376317170338743
2020-07-31,DE,0.11653203323466937
2020-07-31,ES,-1.2423997290938118
2020-07-31,UK,1.3125796106829384
2020-07-31,US,1.972798185409812
2020-08-31,DE,-0.12007410696337716
2020-08-31,ES,-1.3548264574090765
2020-08-31,UK,1.0267627109465363
2020-08-31,US,0.9937698368608523
2020-09-30,DE,0.08445194276302558
2020-09-30,ES,-1.4133157140944614
2020-09-30,UK,1.389550322573519
2020-09-30,US,1.103600260082464
2020-10-31,DE,0.17169266783448223
2020-10-31,ES,-1.1426571933102143
2020-10-31,UK,1.480739227160969
2020-10-31,US,0.8968501901128925
2020-11-30,DE,-0.044217930698142796
2020-11-30,ES,-1.098473342007897
2020-11-30,UK,1.0803007447693675
2020-11-30,US,0.5152383581533254
2020-12-31,DE,-0.24817642876619744
2020-12-31,ES,-1.2025553772703095
2020-12-31,UK,0.9170330308439442
2020-12-31,US,0.3011896104028694
2021-01-31,DE,0.21013158228137316
2021-01-31,ES,-0.7514013474815759
2021-01-31,UK,0.7088231236178365
2021-01-31,US,-0.24339488909492338
2021-02-28,DE,0.10935331846805164
2021-02-28,ES,-0.7373088112958347
2021-02-28,UK,0.5720702397197042
2021-02-28,US,-0.715599787169838
2021-03-31,DE,0.00549717347749094
2021-03-31,ES,-0.6962008919369795
2021-03-31,UK,0.4603043179205168
2021-03-31,US,-0.8591060583512917
2021-04-30,DE,-1.5011614352087421
2021-04-30,ES,-0.23159907245033523
2021-04-30,UK,-2.3070487816482848
2021-04-30,US,-2.3074921259311836
2021-05-31,DE,-1.389160705170041
2021-05-31,ES,-0.17830201005851332
2021-05-31,UK,-2.1785805154789197
2021-05-31,US,-2.1576641022879297
2021-06-30,DE,-1.6003585901266792
2021-06-30,ES,-0.2063568223422583
2021-06-30,UK,-2.3918755466484027
2021-06-30,US,-2.4207868889138346
2021-07-31,DE,-1.326943472528534
2021-07-31,ES,-0.5914791824258464
2021-07-31,UK,-2.3349446624752432
2021-07-31,US,-2.0047289851279695
2021-08-31,DE,-1.3547856807785197
2021-08-31,ES,-0.4560491792023734
2021-08-31,UK,-2.3221008680587607
2021-08-31,US,-2.163343726758972
2021-09-30,DE,-1.2220038772965922
2021-09-30,ES,-0.42753193709216336
2021-09-30,UK,-2.1684526332746588
2021-09-30,US,-2.0824182369252826
2021-10-31,DE,-1.2448224659084617
2021-10-31,ES,-0.5625260318403646
2021-10-31,UK,-2.37365875012988
2021-10-31,US,-2.413868884623199
2021-11-30,DE,-1.1809118109212058
2021-11-30,ES,-0.5436708295250356
2021-11-30,UK,-2.3216138975951024
2021-11-30,US,-2.259999524712731
2021-12-31,DE,-1.0872532485027357
2021-12-31,ES,-0.38973588898525297
2021-12-31,UK,-2.006220310121741
2021-12-31,US,-2.025849490669905
2022-01-31,DE,-1.1642747595355116
2022-01-31,ES,-0.524209977937685
2022-01-31,UK,-2.0126612144497855
2022-01-31,US,-1.823214409350434
